F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-ReportGuiPackage,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-AbstractThreadGroup,F3-GenericController,F3-byte[],F3-boolean,F3-Object,F3-MenuIcon,F3-JMeterFileFilter,F3-double,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-String[],F3-Date,F7--,F7-++,F7-NA,F7-+,F12-long,F12-Integer,F12-int,F12-Object,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-TransferSupport,F2-NA,F2-Integer,F2-JTextComponent,F2-RespTimeGraphChart,F2-InputStream,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-Statement,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.CleanerThread,F6-java.io.PrintWriter,F6-java.io.File,F6-java.io.OutputStreamWriter,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-getTopValue,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-compareToIgnoreCase,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-debug,F1-getSelectedFile,F1-getDropLocation,F1-valueOf,F1-exit,F1-getKey,F1-length,F1-setText,F5-java.util.zip.InflaterInputStream,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-javax.swing.Timer,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-color,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Integer,F4-Container,F4-boolean,F4-File[],F4-long,F4-PreparedStatement,F4-DropLocation,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-void,F4-StringBuilder,F4-Long,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
7863,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,1416,True,25,116,4150,7,0,368,9,52,0.790747713825,1159,485,0.41846419327,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,STYLE,0.14332247557,BC_UNCONFIRMED_CAST,20,3,1,0.0401106500692,0.00414937759336,0.00138312586445,-1.0,0.284090909091,0.00924469383922,0.488664987406,0.393477898753,-0.397727272727,0.198697068404,0.232899022801,0.393477898753,0.241379310345,0.333333333333,46,2158,636,6637,82,0.089552238806,12,21,61,115,0.0480868088399,2322,904,236,3462,1,1418,5,0.132414508886,6,9694,0,6140,851,4,16685,3554,0.117330216747,35,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4513,14044,11,4489,open
7863,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,1416,True,12,116,4150,7,8,368,1,52,0.455621301775,1159,485,0.41846419327,0.416666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,I18N,0.0830618892508,DM_DEFAULT_ENCODING,19,1,1,0.0401106500692,0.00414937759336,0.00138312586445,1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.241379310345,0.333333333333,162,7730,3388,12209,82,0.089552238806,12,21,61,115,0.0480868088399,2322,904,236,3462,1,1418,5,0.132414508886,6,9694,0,6140,851,4,16685,3554,0.117330216747,35,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4513,14044,11,4489,close
7863,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/HTTPSamplerBase.java,1416,True,0,116,4150,7,35,368,1,52,0.658956428187,1159,485,0.41846419327,1.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,PERFORMANCE,0.0504885993485,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0401106500692,0.00414937759336,0.0,0.0,0.709677419355,0.0206035379813,0.734693877551,0.149275321701,0.41935483871,0.0390879478827,0.0407166123779,0.149275321701,0.241379310345,0.333333333333,162,7730,3388,12209,82,0.089552238806,12,21,61,115,0.0480868088399,2322,904,236,3462,1,1418,5,0.132414508886,6,9694,0,6140,851,4,16685,3554,0.117330216747,35,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4513,14044,11,4489,close
8465,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/PostWriter.java,1820,True,51,13,4150,1,0,368,12,52,0.251091703057,262,150,0.572519083969,1.0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,I18N,0.0830618892508,DM_DEFAULT_ENCODING,19,1,2,0.0401106500692,0.00276625172891,0.00276625172891,-1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.241379310345,-1.0,11,3398,1425,7877,82,0.0,12,21,61,115,0.0480868088399,405,277,34,716,0,128,0,0.0768309976847,0,9694,0,6140,851,0,16685,3554,0.117330216747,627,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5105,14044,11,4489,open
8465,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/PostWriter.java,1820,True,51,13,4150,1,0,368,12,52,0.244541484716,262,150,0.572519083969,1.0,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,I18N,0.0830618892508,DM_DEFAULT_ENCODING,19,1,2,0.0401106500692,0.00276625172891,0.00276625172891,-1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.241379310345,-1.0,9,2956,1163,7435,82,0.0,12,21,61,115,0.0480868088399,405,277,34,716,0,128,0,0.0768309976847,0,9694,0,6140,851,0,16685,3554,0.117330216747,627,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5105,14044,11,4489,open
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/SoapSampler.java,1246,True,3,15,4150,3,8,368,1,52,0.419098143236,260,58,0.223076923077,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,BAD_PRACTICE,0.0325732899023,NM_CONFUSING,19,3,0,0.0401106500692,0.00553250345781,0.000691562932227,0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,0.241379310345,1.0,43,8747,3606,13226,82,0.0714285714286,12,21,61,115,0.0480868088399,364,160,11,535,0,204,1,0.090597514248,1,9694,0,6140,851,1,16685,3554,0.117330216747,11,0,0,0,1,1,0,0,1,1,0,0,0,1,1,4489,14044,11,4489,close
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/SoapSampler.java,1246,True,3,15,4150,3,6,368,1,52,0.424403183024,260,58,0.223076923077,0.833333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,BAD_PRACTICE,0.0325732899023,NM_CONFUSING,19,3,0,0.0401106500692,0.00553250345781,0.000691562932227,0.5,0.45,0.0353571428571,0.534482758621,0.0718939203208,-0.1,0.0358306188925,0.0276872964169,0.0718939203208,0.241379310345,1.0,48,9282,3976,13761,82,0.0714285714286,12,21,61,115,0.0480868088399,364,160,11,535,0,204,1,0.090597514248,1,9694,0,6140,851,1,16685,3554,0.117330216747,11,1,0,0,1,1,0,0,1,1,0,0,0,1,1,4489,14044,11,4489,close
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/SoapSampler.java,1246,True,0,15,4150,3,9,368,1,52,0.132625994695,260,58,0.223076923077,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,4,STYLE,0.192182410423,RI_REDUNDANT_INTERFACES,20,3,0,0.0401106500692,0.00553250345781,0.0,0.0,0.881355932203,0.00475307513515,0.488664987406,0.393477898753,0.762711864407,0.198697068404,0.232899022801,0.393477898753,0.241379310345,1.0,48,9282,3976,13761,82,0.0714285714286,12,21,61,115,0.0480868088399,364,160,11,535,0,204,1,0.090597514248,1,9694,0,6140,851,1,16685,3554,0.117330216747,11,1,0,0,1,1,0,0,1,1,0,0,0,1,1,4489,14044,11,4489,close
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/SoapSampler.java,1246,True,0,15,4150,3,18,368,1,52,0.46949602122,260,58,0.223076923077,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,PERFORMANCE,0.0504885993485,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0401106500692,0.00553250345781,0.0,0.0,0.709677419355,0.0206035379813,0.734693877551,0.149275321701,0.41935483871,0.0390879478827,0.0407166123779,0.149275321701,0.241379310345,1.0,48,9282,3976,13761,82,0.0714285714286,12,21,61,115,0.0480868088399,364,160,11,535,0,204,1,0.090597514248,1,9694,0,6140,851,1,16685,3554,0.117330216747,11,1,0,0,1,1,0,0,1,1,0,0,0,1,1,4489,14044,11,4489,close
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java,1246,True,24,35,4150,1,16,368,5,52,0.233333333333,392,240,0.612244897959,0.229166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,STYLE,0.00651465798046,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.0401106500692,0.00276625172891,0.00138312586445,1.0,0.75,0.00852272727273,0.488664987406,0.393477898753,0.5,0.198697068404,0.232899022801,0.393477898753,0.241379310345,1.0,23,3986,1820,8465,82,0.0,12,21,61,115,0.0480868088399,578,1113,38,1729,0,-535,0,0.112211763994,0,9694,0,6140,851,0,16685,3554,0.117330216747,480,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4958,14044,11,4489,close
7545,org/apache/jmeter/protocol/http/sampler,org/apache/jmeter/protocol/http/sampler/WebServiceSampler.java,1246,True,164,35,4150,1,0,368,28,52,0.882269503546,392,240,0.612244897959,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,STYLE,0.0814332247557,REC_CATCH_EXCEPTION,20,3,1,0.0401106500692,0.00276625172891,0.00138312586445,1.0,0.4,0.0109090909091,0.488664987406,0.393477898753,-0.2,0.198697068404,0.232899022801,0.393477898753,0.241379310345,1.0,23,3986,1820,8465,82,0.0,12,21,61,115,0.0480868088399,578,1113,38,1729,0,-535,0,0.112211763994,0,9694,0,6140,851,0,16685,3554,0.117330216747,480,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4958,14044,11,4489,close
8465,org/apache/jmeter/protocol/http/util,org/apache/jmeter/protocol/http/util/Base64Encoder.java,1820,True,3,4,826,1,0,118,1,23,0.493975903614,50,26,0.52,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,I18N,0.0830618892508,DM_DEFAULT_ENCODING,19,1,1,0.0110650069156,0.00138312586445,0.00138312586445,-1.0,0.627450980392,0.116878123799,0.631578947368,0.000156023519614,0.274509803922,0.0309446254072,0.0293159609121,0.000156023519614,0.0,-1.0,2,2956,1163,7435,0,0.0,0,0,0,0,0.0,120,90,4,214,0,30,0,0.0331632005114,0,1566,0,1033,80,0,2679,533,0.0976163190236,618,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5096,14044,191,4669,open
8703,org/apache/jmeter/protocol/http/util,org/apache/jmeter/protocol/http/util/ConversionUtils.java,1900,True,28,4,826,1,16,118,8,23,0.254032258065,147,73,0.496598639456,0.25,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,STYLE,0.0228013029316,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0110650069156,0.00138312586445,0.00138312586445,-1.0,0.285714285714,0.00927643784787,0.488664987406,0.393477898753,-0.428571428571,0.198697068404,0.232899022801,0.393477898753,0.0,-1.0,9,4224,1900,8703,0,0.0,0,0,0,0,0.0,41,3,3,47,0,38,0,0.13758619956,0,1566,0,1033,80,0,2679,533,0.0976163190236,191,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4669,14044,191,4669,open
