F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-List<String>,F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-FileSystem,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-TokenStreamComponents,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-Map<String Object>,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-double,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-long[],F3-Path,F3-Locale,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F7-/=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-Map<String Object>,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.index.TokenStreamComponents,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.lang.Double,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-jj_consume_token,F1-next,F1-createRequestParameters,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-load,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.lang.Error,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-PostingsEnum,F5-FastInputStream,F5-java.lang.Number,F5-Similarity,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-maxSize,F9-stream,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-File,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-NamedList,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-ConstantBulkScorer,F8-BloomFilteredTermsEnum,F8-DirectoryFile,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HavingStream,F8-HashCollector,F8-FixedQueue<E>,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-NA,F11-collection,F11-params,F11-log,F11-startOffset,F11-field,F11-failedPings,F11-start,F11-token,F11-replica,F11-propertyName,F11-elapsedTime,F11-endOffset,F11-vs,F11-fst,F11-query,F11-name,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-jbernste@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-thelabdude@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
3470,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/Krb5HttpClientConfigurer.java,39,True,0,1,346,4,10,191,1,55,0.569444444444,95,26,0.273684210526,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,PERFORMANCE,0.0711513583441,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0131448412698,0.000744047619048,0.0,0.0,0.312727272727,0.0113120487168,0.311345646438,0.229187298202,-0.24,0.00388098318241,0.0571798188875,0.229187298202,-0.547169811321,1.0,0,299,39,3470,124,0.0895091434071,12,10,114,146,0.0197701424874,93,0,0,93,0,93,93,0.0895091434071,93,3151,0,944,111,93,4206,2207,0.101013259454,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,25862,50,3221,0
3470,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/Krb5HttpClientConfigurer.java,39,True,0,1,346,4,5,191,1,55,0.701388888889,95,26,0.273684210526,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,PERFORMANCE,0.0711513583441,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.0131448412698,0.000744047619048,0.0,0.0,0.312727272727,0.0113120487168,0.311345646438,0.229187298202,-0.24,0.00388098318241,0.0571798188875,0.229187298202,-0.547169811321,1.0,0,299,39,3470,124,0.0895091434071,12,10,114,146,0.0197701424874,93,0,0,93,0,93,93,0.0895091434071,93,3151,0,944,111,93,4206,2207,0.101013259454,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,25862,50,3221,0
3470,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/Krb5HttpClientConfigurer.java,39,True,0,1,346,4,0,191,1,55,0.916666666667,95,26,0.273684210526,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,STYLE,0.00957309184994,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0131448412698,0.000744047619048,0.000248015873016,1.0,0.108108108108,0.00209610315368,0.362377380265,0.631657102277,-0.513513513514,0.0175937904269,0.150064683053,0.631657102277,-0.547169811321,1.0,0,299,39,3470,124,0.0895091434071,12,10,114,146,0.0197701424874,93,0,0,93,0,93,93,0.0895091434071,93,3151,0,944,111,93,4206,2207,0.101013259454,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470,25862,50,3221,0
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,10,33,346,5,6,191,3,55,0.893150684932,473,170,0.359408033827,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,MT_CORRECTNESS,0.00103492884864,DC_DOUBLECHECK,14,2,1,0.0131448412698,0.00372023809524,0.000248015873016,-1.0,0.0,0.0,0.274074074074,0.321574471126,-1.0,0.0025873221216,0.00698576972833,0.321574471126,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,6,33,346,5,6,191,1,55,0.598630136986,473,170,0.359408033827,0.5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,STYLE,0.0375161707633,DLS_DEAD_LOCAL_STORE,17,2,1,0.0131448412698,0.00372023809524,0.000248015873016,-1.0,0.268965517241,0.00427441451688,0.362377380265,0.631657102277,-0.365517241379,0.0175937904269,0.150064683053,0.631657102277,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,0,33,346,5,8,191,1,55,0.896575342466,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,MT_CORRECTNESS,0.0178525226391,IS2_INCONSISTENT_SYNC,17,2,0,0.0131448412698,0.00372023809524,0.0,0.0,0.275362318841,0.0117375242473,0.274074074074,0.321574471126,-0.420289855072,0.0025873221216,0.00698576972833,0.321574471126,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,0,33,346,5,11,191,1,55,0.893150684932,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,MT_CORRECTNESS,0.0178525226391,IS2_INCONSISTENT_SYNC,17,2,0,0.0131448412698,0.00372023809524,0.0,0.0,0.275362318841,0.0117375242473,0.274074074074,0.321574471126,-0.420289855072,0.0025873221216,0.00698576972833,0.321574471126,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,24,33,346,5,0,191,6,55,0.839726027397,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,15,STYLE,0.0434670116429,REC_CATCH_EXCEPTION,17,2,1,0.0131448412698,0.00372023809524,0.000248015873016,-1.0,0.238095238095,0.00394360642808,0.362377380265,0.631657102277,-0.297619047619,0.0175937904269,0.150064683053,0.631657102277,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,0,33,346,5,3,191,1,55,0.187671232877,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,15,BAD_PRACTICE,0.00827943078913,SE_BAD_FIELD,16,2,0,0.0131448412698,0.00372023809524,0.0,0.0,0.03125,0.00073837652439,0.119155354449,0.253761023117,-0.78125,0.00336351875809,0.0175937904269,0.253761023117,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,0,33,346,5,3,191,1,55,0.187671232877,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,15,BAD_PRACTICE,0.00827943078913,SE_BAD_FIELD,16,2,0,0.0131448412698,0.00372023809524,0.0,0.0,0.03125,0.00073837652439,0.119155354449,0.253761023117,-0.78125,0.00336351875809,0.0175937904269,0.253761023117,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
6558,org/apache/solr/client/solrj/request,org/apache/solr/client/solrj/request/RequestWriter.java,456,True,0,8,1323,2,3,157,1,51,0.280821917808,98,24,0.244897959184,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,BAD_PRACTICE,0.00827943078913,SE_BAD_FIELD,16,2,0,0.0116567460317,0.0,0.0,0.0,0.03125,0.00073837652439,0.119155354449,0.253761023117,-0.78125,0.00336351875809,0.0175937904269,0.253761023117,-0.914893617021,0.0,14,17526,2357,20697,34,0.0,0,11,23,45,0.00893588562826,37,102,0,139,0,-65,0,0.0209407394648,0,3079,0,2520,123,0,5722,559,0.0679710348081,1099,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,4270,25862,10,3181,1
4631,org/apache/solr/client/solrj/impl,org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,181,True,0,33,346,5,3,191,1,55,0.187671232877,473,170,0.359408033827,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,15,BAD_PRACTICE,0.00827943078913,SE_BAD_FIELD,16,2,0,0.0131448412698,0.00372023809524,0.0,0.0,0.03125,0.00073837652439,0.119155354449,0.253761023117,-0.78125,0.00336351875809,0.0175937904269,0.253761023117,-0.547169811321,-0.733333333333,8,1460,181,4631,124,0.023498694517,12,10,114,146,0.0197701424874,621,5,4,630,0,616,5,0.0542562250012,9,3151,4,944,111,5,4206,2207,0.101013259454,566,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3737,25862,50,3221,1
