F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-null,F3-boolean,F3-FileInputStream,F3-char,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F3-Comparable,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-BytesRef,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-double,F12-Token,F12-Charset,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.StringBuilder,F6-org.apache.solr.search.HashQParserPlugin.ZeroHash,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-load,F1-getName,F1-toString,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-nvPairs,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-BytesHash,F8-ReaderWrapper,F8-DirectoryFile,F8-Correction,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HashCollector,F8-SolrCore,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-val,F11-term,F11-scorer,F11-NA,F11-collection,F11-log,F11-startOffset,F11-failedPings,F11-field,F11-EOF,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-UTF_8,F11-fst,F11-query,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/MedianCalculator.java,497,True,11,4,217,1,4,20,2,22,0.3046875,94,22,0.234042553191,0.727272727273,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.0010764262648,IM_BAD_CHECK_FOR_ODD,13,2,1,0.0021919142718,0.0002435460302,0.0002435460302,-1.0,0.0,0.0,0.3889216264,0.591203304194,-0.75,0.0182992465016,0.165231431647,0.591203304194,-1.0,-1.0,2,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,222,0,0,222,0,222,0,0.0202236624363,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,4,10,217,8,0,20,1,22,0.918539325843,234,59,0.252136752137,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,MALICIOUS_CODE,0.0247578040904,EI_EXPOSE_REP2,18,2,1,0.0021919142718,0.0019483682416,0.0002435460302,-1.0,0.163043478261,0.0113716918715,0.351851851852,0.160671581429,-0.608695652174,0.0034983853606,0.0333692142088,0.160671581429,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.803370786517,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.0059203444564,DM_FP_NUMBER_CTOR,20,3,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.227272727273,0.00975665748393,0.326896551724,0.167185868354,-0.545454545455,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,6,20,1,22,0.356741573034,234,59,0.252136752137,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,STYLE,0.0250269106566,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.0021919142718,0.0019483682416,0.0,0.0,0.225806451613,0.00397313404597,0.3889216264,0.591203304194,-0.322580645161,0.0182992465016,0.165231431647,0.591203304194,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.758426966292,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.0059203444564,DM_FP_NUMBER_CTOR,20,3,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.227272727273,0.00975665748393,0.326896551724,0.167185868354,-0.545454545455,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.848314606742,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.0034983853606,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.538461538462,0.0138067061144,0.326896551724,0.167185868354,0.307692307692,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.848314606742,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.00888051668461,DM_NUMBER_CTOR,18,2,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.242424242424,0.0102030405061,0.326896551724,0.167185868354,-0.424242424242,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.893258426966,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.0034983853606,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.538461538462,0.0138067061144,0.326896551724,0.167185868354,0.307692307692,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util,org/apache/solr/analytics/util/RangeEndpointCalculator.java,497,True,0,10,217,8,0,20,1,22,0.893258426966,234,59,0.252136752137,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,PERFORMANCE,0.00888051668461,DM_NUMBER_CTOR,18,2,6,0.0021919142718,0.0019483682416,0.0014612761812,-1.0,0.242424242424,0.0102030405061,0.326896551724,0.167185868354,-0.424242424242,0.004036598493,0.0600107642626,0.167185868354,-1.0,-1.0,5,3614,497,7505,17,0.0,0,0,17,17,0.00676213206046,278,2,1,281,0,276,0,0.0531437178429,0,1145,0,3,1,0,1149,1142,0.0271071175597,1492,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util/valuesource,org/apache/solr/analytics/util/valuesource/AbsoluteValueDoubleFunction.java,497,True,5,5,732,1,4,113,2,38,0.915254237288,31,19,0.612903225806,0.6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,BAD_PRACTICE,0.0010764262648,HE_EQUALS_NO_HASHCODE,19,3,2,0.00511446663419,0.000487092060399,0.000487092060399,-1.0,0.0,0.0,0.132669983416,0.27613287962,-1.0,0.0032292787944,0.0191065662002,0.27613287962,-1.0,-1.0,2,3614,497,7505,17,0.0,0,0,17,17,0.00160316861562,84,0,0,84,0,84,0,0.00684849420964,0,1833,0,17,0,0,1850,1816,0.00693665168009,1492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
7505,org/apache/solr/analytics/util/valuesource,org/apache/solr/analytics/util/valuesource/AbsoluteValueDoubleFunction.java,497,True,5,5,732,1,4,113,2,38,0.915254237288,31,19,0.612903225806,0.6,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,BAD_PRACTICE,0.0129171151776,NP_EQUALS_SHOULD_HANDLE_NULL_ARGUMENT,11,2,2,0.00511446663419,0.000487092060399,0.000487092060399,-1.0,0.0,0.0,0.132669983416,0.27613287962,-0.791666666667,0.0032292787944,0.0191065662002,0.27613287962,-1.0,-1.0,2,3614,497,7505,17,0.0,0,0,17,17,0.00160316861562,84,0,0,84,0,84,0,0.00684849420964,0,1833,0,17,0,0,1850,1816,0.00693665168009,1492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5383,25862,380,4271,1
5383,org/apache/solr/analytics/util/valuesource,org/apache/solr/analytics/util/valuesource/ConstDoubleSource.java,196,True,5,12,732,2,4,113,2,38,0.679245283019,70,19,0.271428571429,0.6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,CORRECTNESS,0.0002691065662,BC_IMPOSSIBLE_CAST,9,1,2,0.00511446663419,0.000730638090599,0.000487092060399,-1.0,0.0,0.0,0.25625,0.531659122639,-1.0,0.0018837459634,0.00941872981701,0.531659122639,-1.0,-1.0,3,3614,497,7505,17,0.0,0,0,17,17,0.00160316861562,77,1,0,78,0,76,0,0.00585292994382,0,1833,0,17,0,0,1850,1816,0.00693665168009,1417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5308,25862,380,4271,1
