F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F7-|,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F12-long,F12-int,F12-BytesRef,F12-NA,F12-boolean,F12-Logger,F12-String[],F12-BytesRefBuilder,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-Token,F12-float,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-Map,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-File,F2-HTMLStripCharFilter,F6-java.lang.Exception,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.FileInputStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.IllegalStateException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.solr.search.IntFloatOpenHashMap,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.solr.update.FSDataFastInputStream,F6-java.lang.StringBuilder,F6-org.apache.solr.uima.processor.JCasPool,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-getName,F1-toString,F1-length,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-MultiTermQueryWrapperFilter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-bits,F9-request,F9-name,F9-shardName,F9-a,F9-boostedMap,F9-field,F9-map,F9-indexedField,F9-hi,F9-numDeadServersToTry,F9-expirationThresholdMilllis,F9-min,F9-source,F9-NA,F9-cached,F9-cachedAt,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-List,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalReplicator,F8-TernaryTree,F8-CollectionShardAdminRequest,F8-InputWindowToken,F8-IntervalFacet,F8-Correction,F8-MockDirectoryWrapper,F8-SolrCore,F8-CombineSuggestionWrapper,F8-CurrentLevel,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ElevationObj,F8-Frame,F8-JavaUtilRegexMatcher,F8-Block,F8-Req,F8-CompoundToken,F11-term,F11-scorer,F11-propertyValue,F11-NA,F11-collection,F11-log,F11-node,F11-startOffset,F11-failedPings,F11-field,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-erick@apache.org,F71-romseygeek@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
20361,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/FieldAnalysisResponse.java,2079,True,0,8,138,3,4,148,1,38,0.691176470588,76,94,1.23684210526,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,BAD_PRACTICE,0.00675485505207,SE_BAD_FIELD,16,2,0,0.00892133008921,0.00081103000811,0.0,0.0,0.0,0.0,0.151304347826,0.353437042766,-0.791666666667,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,7,15737,2079,20361,32,0.0,0,8,24,40,0.000588495530542,13,178,0,191,0,-165,0,0.0332021275202,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
20361,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/FieldAnalysisResponse.java,2079,True,0,8,138,3,4,148,1,38,0.691176470588,76,94,1.23684210526,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,BAD_PRACTICE,0.00675485505207,SE_BAD_FIELD,16,2,0,0.00892133008921,0.00081103000811,0.0,0.0,0.0,0.0,0.151304347826,0.353437042766,-0.791666666667,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,7,15737,2079,20361,32,0.0,0,8,24,40,0.000588495530542,13,178,0,191,0,-165,0,0.0332021275202,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
20361,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/FieldAnalysisResponse.java,2079,True,0,8,138,3,2,148,1,38,0.161764705882,76,94,1.23684210526,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.00081103000811,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,7,15737,2079,20361,32,0.0,0,8,24,40,0.000588495530542,13,178,0,191,0,-165,0,0.0332021275202,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
21051,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/FieldStatsInfo.java,2265,True,0,14,138,1,4,148,1,38,0.230366492147,148,22,0.148648648649,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.000270343336037,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,13,16427,2265,21051,32,0.00121605188488,0,8,24,40,0.000588495530542,36,296,0,332,0,-260,3,0.0418878105655,3,1970,0,2288,57,3,4315,-318,0.0721098850591,398,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5022,25862,7,4631,open
15058,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/Group.java,1249,True,0,3,138,1,2,148,1,38,0.63768115942,17,43,2.52941176471,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.000270343336037,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,0,10434,1249,15058,32,0.0,0,8,24,40,0.000588495530542,53,0,0,53,0,53,0,0.333333333333,0,1970,0,2288,57,0,4315,-318,0.0721098850591,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15058,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/GroupCommand.java,294,True,0,7,138,1,2,148,1,38,0.384,35,78,2.22857142857,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.000270343336037,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,1,10434,1249,15058,32,0.0,0,8,24,40,0.000588495530542,1,1,0,2,0,0,0,5.63602547484e-05,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
15058,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/GroupResponse.java,1249,True,0,2,138,1,2,148,1,38,0.625,13,37,2.84615384615,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.000270343336037,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,1,10434,1249,15058,32,0.0,0,8,24,40,0.000588495530542,1,1,0,2,0,0,0,5.63396152004e-05,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/LukeResponse.java,294,True,0,10,138,3,4,148,1,38,0.122222222222,199,27,0.13567839196,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.00135171668018,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,15,17880,2757,22504,32,0.0,0,8,24,40,0.000588495530542,360,283,18,661,0,77,0,0.139819544162,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/LukeResponse.java,294,True,3,10,138,3,4,148,1,38,0.985185185185,199,27,0.13567839196,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,STYLE,0.0647340275823,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00892133008921,0.00135171668018,0.000270343336037,-1.0,0.365217391304,0.00539148019519,0.4166150031,0.605495812547,-0.104347826087,0.0256121587391,0.171122994652,0.605495812547,-0.878787878788,-1.0,12,17597,2652,22221,32,0.0,0,8,24,40,0.000588495530542,360,283,18,661,0,77,0,0.139819544162,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/LukeResponse.java,294,True,3,10,138,3,4,148,1,38,0.940740740741,199,27,0.13567839196,0.666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,STYLE,0.0647340275823,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00892133008921,0.00135171668018,0.000270343336037,-1.0,0.365217391304,0.00539148019519,0.4166150031,0.605495812547,-0.104347826087,0.0256121587391,0.171122994652,0.605495812547,-0.878787878788,-1.0,12,17597,2652,22221,32,0.0,0,8,24,40,0.000588495530542,360,283,18,661,0,77,0,0.139819544162,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/LukeResponse.java,294,True,0,10,138,3,5,148,1,38,0.42962962963,199,27,0.13567839196,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.00135171668018,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,15,17880,2757,22504,32,0.0,0,8,24,40,0.000588495530542,360,283,18,661,0,77,0,0.139819544162,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
6742,org/apache/solr/client/solrj/response,org/apache/solr/client/solrj/response/LukeResponse.java,294,True,0,10,138,3,5,148,1,38,0.159259259259,199,27,0.13567839196,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,BAD_PRACTICE,0.0261750633268,SE_NO_SERIALVERSIONID,19,3,0,0.00892133008921,0.00135171668018,0.0,0.0,0.0752688172043,0.00174008555902,0.151304347826,0.353437042766,-0.731182795699,0.00450323670138,0.0213903743316,0.353437042766,-0.878787878788,-1.0,15,17880,2757,22504,32,0.0,0,8,24,40,0.000588495530542,360,283,18,661,0,77,0,0.139819544162,0,1970,0,2288,57,0,4315,-318,0.0721098850591,2118,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6742,25862,7,4631,open
