F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-InvocationHandler,F16-String,F16-List<String>,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-BigInteger,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F3-ArrayUtils.EMPTY_CHAR_ARRAY,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-Integer,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-final,F17-static-final,F17-NA,F2-Class,F2-StringBuilder,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-ExecutorService,F2-String,F2-DurationFormatUtils,F2-ExceptionUtilsTest,F2-Collections,F2-List<VetoableChangeListener>,F2-AccessibleObject,F2-Reader,F2-Class<>,F2-ToStringBuilderTest,F2-BooleanUtils,F2-Calendar,F2-TestSubObject,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.commons.lang3.builder.HashCodeBuilder,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilderTest.SelfInstanceTwoVarsReflectionTestFixture,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.lang.CloneNotSupportedException,F6-java.io.IOException,F13-private,F13-NA,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-NA,F1-assertSame,F1-getDeclaredField,F1-assertEquals,F1-getFraction,F1-assertReflectionArray,F1-setAccessible,F1-assertArrayEquals,F1-get,F1-asReader,F1-reverse,F1-compareTo,F1-charAt,F1-assertFalse,F1-valueOf,F1-toCharArray,F1-read,F1-toString,F1-toCharacterObject,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-Future,F4-Token[],F4-Date,F4-Throwable,F4-char,F4-Boolean,F4-byte[],F4-void,F4-StringBuilder,F4-char[],F4-int,F4-String,F4-Field,F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,17,26,18600,3,8,1850,1,120,0.788372093023,340,30,0.0882352941176,0.882352941176,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,CORRECTNESS,0.014064697609,RC_REF_COMPARISON,6,3,2,0.460916442049,0.0175202156334,0.00269541778976,-1.0,0.1,0.009,0.0243902439024,0.0394467578822,-0.8,0.0014064697609,0.0014064697609,0.0394467578822,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,18,26,18600,3,8,1850,1,120,0.486046511628,340,30,0.0882352941176,0.888888888889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,CORRECTNESS,0.014064697609,RC_REF_COMPARISON,6,3,2,0.460916442049,0.0175202156334,0.00269541778976,-1.0,0.1,0.009,0.0243902439024,0.0394467578822,-0.8,0.0014064697609,0.0014064697609,0.0394467578822,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,10,26,18600,3,12,1850,1,120,0.93023255814,340,30,0.0882352941176,0.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,STYLE,0.0056258790436,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.460916442049,0.0175202156334,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,10,26,18600,3,12,1850,1,120,0.688372093023,340,30,0.0882352941176,0.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,STYLE,0.0056258790436,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.460916442049,0.0175202156334,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,11,26,18600,3,12,1850,1,120,0.290697674419,340,30,0.0882352941176,0.363636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,STYLE,0.0056258790436,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.460916442049,0.0175202156334,0.00134770889488,-1.0,0.0,0.0,0.0885416666667,0.367622493696,-1.0,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SerializationUtilsTest.java,1482,True,0,26,18600,3,12,1850,1,120,0.409302325581,340,30,0.0882352941176,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,13,PERFORMANCE,0.084388185654,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.460916442049,0.0175202156334,0.0,0.0,0.233333333333,0.0149074074074,0.164285714286,0.145183959869,-0.533333333333,0.0070323488045,0.028129395218,0.145183959869,-0.847953216374,-1.0,18,1469,1482,2562,918,0.0666666666667,0,302,616,1220,0.0676561804927,712,72,0,784,0,640,1,0.039351864974,1,40269,0,25736,1072,1,67077,14533,0.140847799039,7,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1099,4805,3,1095,1
1517,org/apache/commons/lang3,org/apache/commons/lang3/StringEscapeUtilsTest.java,660,True,24,32,18600,1,12,1850,3,120,0.476315789474,408,92,0.225490196078,0.229166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,2,PERFORMANCE,0.0225035161744,DM_NUMBER_CTOR,18,2,1,0.460916442049,0.00269541778976,0.00134770889488,-1.0,0.1875,0.0126953125,0.164285714286,0.145183959869,-0.625,0.0070323488045,0.028129395218,0.145183959869,-0.847953216374,-1.0,3,235,343,1328,918,0.444444444444,0,302,616,1220,0.0676561804927,808,61,0,869,8,747,8,0.127470967354,16,40269,0,25736,1072,0,67077,14533,0.140847799039,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1095,4805,3,1095,1
1517,org/apache/commons/lang3,org/apache/commons/lang3/StringEscapeUtilsTest.java,660,True,8,32,18600,1,8,1850,4,120,0.080701754386,408,92,0.225490196078,0.25,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,2,BAD_PRACTICE,0.0436005625879,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.460916442049,0.00269541778976,0.00134770889488,-1.0,0.0,0.0,0.0740740740741,0.362597165066,-1.0,0.0,0.0084388185654,0.362597165066,-0.847953216374,-1.0,26,1469,1482,2562,918,0.444444444444,0,302,616,1220,0.0676561804927,808,61,0,869,8,747,8,0.127470967354,16,40269,0,25736,1072,0,67077,14533,0.140847799039,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1095,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,6,191,18600,1,8,1850,2,120,0.75354372827,2327,4832,2.07649333906,0.833333333333,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,I18N,0.0084388185654,DM_CONVERT_CASE,20,3,1,0.460916442049,0.00943396226415,0.00134770889488,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,6,191,18600,1,8,1850,2,120,0.746991174111,2327,4832,2.07649333906,0.833333333333,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,I18N,0.0084388185654,DM_CONVERT_CASE,20,3,1,0.460916442049,0.00943396226415,0.00134770889488,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,32,191,18600,1,12,1850,8,120,0.430863867344,2327,4832,2.07649333906,0.09375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,STYLE,0.070323488045,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.460916442049,0.00943396226415,0.00134770889488,1.0,0.1,0.00391304347826,0.0885416666667,0.367622493696,-0.8,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,51,191,18600,1,12,1850,14,120,0.375100294196,2327,4832,2.07649333906,0.0588235294118,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,STYLE,0.070323488045,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.460916442049,0.00943396226415,0.00134770889488,1.0,0.1,0.00391304347826,0.0885416666667,0.367622493696,-0.8,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,31,191,18600,1,12,1850,7,120,0.394356779888,2327,4832,2.07649333906,0.0967741935484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,STYLE,0.070323488045,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.460916442049,0.00943396226415,0.00269541778976,1.0,0.1,0.00391304347826,0.0885416666667,0.367622493696,-0.8,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,79,191,18600,1,12,1850,19,120,0.411339930463,2327,4832,2.07649333906,0.0379746835443,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,STYLE,0.070323488045,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,2,0.460916442049,0.00943396226415,0.00269541778976,1.0,0.1,0.00391304347826,0.0885416666667,0.367622493696,-0.8,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/StringUtils.java,1482,True,60,191,18600,1,12,1850,13,120,0.338192029955,2327,4832,2.07649333906,0.25,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,7,STYLE,0.070323488045,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.460916442049,0.00943396226415,0.00134770889488,1.0,0.1,0.00391304347826,0.0885416666667,0.367622493696,-0.8,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.428571428571,175,1469,1482,2562,918,0.337485257261,0,302,616,1220,0.0676561804927,1469,6606,71,8146,1,-5137,117,0.271843017243,118,40269,0,25736,1072,116,67077,14533,0.140847799039,5,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1097,4805,3,1095,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,1229,True,21,111,18600,2,0,1850,2,120,0.717275338531,1948,176,0.0903490759754,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,15,STYLE,0.0787623066104,DLS_DEAD_LOCAL_STORE,20,3,1,0.460916442049,0.0202156334232,0.00134770889488,1.0,0.196428571429,0.00686279946761,0.0885416666667,0.367622493696,-0.607142857143,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.0666666666667,66,1469,1482,2562,918,0.282439316752,0,302,616,1220,0.0676561804927,3477,185,20,3682,0,3292,95,0.169520811648,95,40269,0,25736,1072,95,67077,14533,0.140847799039,63,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1155,4805,3,1095,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,1229,True,80,111,18600,2,0,1850,1,120,0.725482150185,1948,176,0.0903490759754,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,342,15,STYLE,0.0787623066104,DLS_DEAD_LOCAL_STORE,20,3,1,0.460916442049,0.0202156334232,0.00134770889488,1.0,0.196428571429,0.00686279946761,0.0885416666667,0.367622493696,-0.607142857143,0.0084388185654,0.0464135021097,0.367622493696,-0.847953216374,0.0666666666667,66,1469,1482,2562,918,0.282439316752,0,302,616,1220,0.0676561804927,3477,185,20,3682,0,3292,95,0.169520811648,95,40269,0,25736,1072,95,67077,14533,0.140847799039,63,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1155,4805,3,1095,0
