F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F7--,F7-++,F7---,F7--=,F7-+=,F7-NA,F7-*,F7-+,F12-Random,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-StringBuffer,F2-String,F2-CountDownLatch,F2-Method,F2-ToStringBuilderTest,F2-NumberFormat,F2-Boolean,F2-Calendar,F2-TypeUtilsTest<B>,F2-Token,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.ByteArrayOutputStream,F6-java.util.Random,F6-java.lang.Object,F6-NA,F6-java.lang.StringBuffer,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F13-private,F13-NA,F18-NA,F14-NA,F14-final,F1-getCurrencyInstance,F1-delegateBooleanAssertion,F1-NA,F1-getDeclaredField,F1-toBaseString,F1-assertEquals,F1-get,F1-getGenericParameterTypes,F1-constantFuture,F1-appendFixedWidthPadLeft,F1-append,F1-appendln,F1-getTypeArguments,F1-assertFalse,F1-clear,F1-getDeclaredConstructors,F1-toString,F1-formatDurationWords,F1-is,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-StringBuffer,F4-Calendar,F4-NumberFormat,F4-Boolean,F4-TypeVariable[],F4-Constructor[],F4-void,F4-String,F4-int,F4-Field,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-secretField,F11-NA,F11-N,F11-object,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,8,86,15824,2,0,1597,4,121,0.0557392536608,1685,148,0.0878338278932,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.0430711610487,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.480446927374,0.0209497206704,0.00139664804469,1.0,0.347826086957,0.0141776937618,0.344262295082,0.555268087187,-0.304347826087,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0531412376004,1685,148,0.0878338278932,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.0112359550562,NM_CONFUSING,19,3,0,0.480446927374,0.0209497206704,0.000698324022346,0.5,0.833333333333,0.00868055555556,0.344262295082,0.555268087187,0.666666666667,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0394426074634,1685,148,0.0878338278932,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.0112359550562,NM_CONFUSING,19,3,0,0.480446927374,0.0209497206704,0.000698324022346,0.5,0.833333333333,0.00868055555556,0.344262295082,0.555268087187,0.666666666667,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0573925366084,1685,148,0.0878338278932,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.0112359550562,NM_CONFUSING,19,3,0,0.480446927374,0.0209497206704,0.000698324022346,0.5,0.833333333333,0.00868055555556,0.344262295082,0.555268087187,0.666666666667,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0436939064714,1685,148,0.0878338278932,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.0112359550562,NM_CONFUSING,19,3,0,0.480446927374,0.0209497206704,0.000698324022346,0.5,0.833333333333,0.00868055555556,0.344262295082,0.555268087187,0.666666666667,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,0
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0321209258385,1685,148,0.0878338278932,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,PERFORMANCE,0.00187265917603,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.480446927374,0.0209497206704,0.00139664804469,-1.0,0.0,0.0,0.5,0.264756415464,-1.0,0.00749063670412,0.0917602996255,0.264756415464,-0.505813953488,0.0666666666667,47,1021,751,2562,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,1,1,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,1
2251,org/apache/commons/lang3,org/apache/commons/lang3/StringUtilsTest.java,498,True,0,86,15824,2,0,1597,1,121,0.0415682569674,1685,148,0.0878338278932,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,15,BAD_PRACTICE,0.00187265917603,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.480446927374,0.0209497206704,0.00139664804469,-1.0,0.0,0.0,0.344262295082,0.555268087187,-1.0,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.0666666666667,23,730,510,2271,370,0.120931078378,41,300,70,711,0.0669561967728,1717,103,4,1824,17,1614,17,0.156174779773,34,37033,0,22215,744,0,59992,14818,0.117116242092,53,0,0,1,1,1,0,0,0,0,1,1,1593,4805,1,1541,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SystemUtilsTest.java,751,True,119,12,15824,1,8,1597,1,121,0.549450549451,310,37,0.11935483871,0.504201680672,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,5,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.480446927374,0.00698324022346,0.00139664804469,1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.505813953488,-0.6,5,810,589,2351,370,0.0,41,300,70,711,0.0669561967728,487,69,0,556,0,418,0,0.0368730881782,0,37033,0,22215,744,0,59992,14818,0.117116242092,268,0,0,1,1,0,0,0,0,0,0,0,1808,4805,1,1541,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/SystemUtilsTest.java,751,True,23,12,15824,1,8,1597,1,121,0.923076923077,310,37,0.11935483871,0.586956521739,19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,5,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.480446927374,0.00698324022346,0.00279329608939,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.505813953488,-0.6,5,810,589,2351,370,0.0,41,300,70,711,0.0669561967728,487,69,0,556,0,418,0,0.0368730881782,0,37033,0,22215,744,0,59992,14818,0.117116242092,268,0,0,1,1,0,0,0,0,0,0,0,1808,4805,1,1541,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/SystemUtilsTest.java,751,True,23,12,15824,1,8,1597,1,121,0.923076923077,310,37,0.11935483871,0.586956521739,19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,5,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.480446927374,0.00698324022346,0.00279329608939,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.505813953488,-0.6,5,810,589,2351,370,0.0,41,300,70,711,0.0669561967728,487,69,0,556,0,418,0,0.0368730881782,0,37033,0,22215,744,0,59992,14818,0.117116242092,268,0,0,1,1,0,0,0,0,0,0,0,1808,4805,1,1541,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/ValidateTest.java,751,True,8,55,15824,1,0,1597,4,121,0.718576195773,685,115,0.167883211679,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,3,BAD_PRACTICE,0.0430711610487,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.480446927374,0.00418994413408,0.00139664804469,1.0,0.347826086957,0.0141776937618,0.344262295082,0.555268087187,-0.304347826087,0.00561797752809,0.0355805243446,0.555268087187,-0.505813953488,0.333333333333,11,1021,751,2562,370,0.222222222222,41,300,70,711,0.0669561967728,705,24,0,729,2,681,2,0.090452299303,4,37033,0,22215,744,0,59992,14818,0.117116242092,52,0,1,1,1,0,0,0,0,0,0,1,1592,4805,1,1541,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/ValidateTest.java,751,True,10,55,15824,1,8,1597,1,121,0.388209121246,685,115,0.167883211679,0.833333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,3,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.480446927374,0.00418994413408,0.00139664804469,1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.505813953488,0.333333333333,11,1021,751,2562,370,0.222222222222,41,300,70,711,0.0669561967728,705,24,0,729,2,681,2,0.090452299303,4,37033,0,22215,744,0,59992,14818,0.117116242092,52,0,1,1,1,0,0,0,0,0,0,1,1592,4805,1,1541,0
2562,org/apache/commons/lang3,org/apache/commons/lang3/ValidateTest.java,751,True,10,55,15824,1,0,1597,1,121,0.370411568409,685,115,0.167883211679,1.0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,344,3,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.480446927374,0.00418994413408,0.00139664804469,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.505813953488,0.333333333333,11,1021,751,2562,370,0.222222222222,41,300,70,711,0.0669561967728,705,24,0,729,2,681,2,0.090452299303,4,37033,0,22215,744,0,59992,14818,0.117116242092,52,0,1,1,1,0,0,0,0,0,0,1,1592,4805,1,1541,1
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/CompareToBuilderTest.java,751,True,0,52,5042,4,0,668,1,102,0.0690537084399,994,47,0.0472837022133,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,2,BAD_PRACTICE,0.00187265917603,HE_EQUALS_NO_HASHCODE,16,2,1,0.216480446927,0.00279329608939,0.00139664804469,1.0,1.0,0.0,0.344262295082,0.555268087187,1.0,0.00561797752809,0.0355805243446,0.555268087187,-0.548387096774,0.0,10,1021,751,2562,400,0.169865710469,1,157,243,558,0.11122340971,2040,13,0,2053,12,2027,57,0.0769062923008,69,9477,0,7381,22,45,16880,2096,0.0732817823974,9,0,1,1,1,0,0,0,0,0,0,1,1549,4805,9,1549,0
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/CompareToBuilderTest.java,751,True,0,52,5042,4,4,668,1,102,0.0826939471441,994,47,0.0472837022133,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,2,PERFORMANCE,0.0486891385768,URF_UNREAD_FIELD,18,2,0,0.216480446927,0.00279329608939,0.0,0.0,0.115384615385,0.00850591715976,0.5,0.264756415464,-0.769230769231,0.00749063670412,0.0917602996255,0.264756415464,-0.548387096774,0.0,10,1021,751,2562,400,0.169865710469,1,157,243,558,0.11122340971,2040,13,0,2053,12,2027,57,0.0769062923008,69,9477,0,7381,22,45,16880,2096,0.0732817823974,9,0,1,1,1,0,0,0,0,0,0,1,1549,4805,9,1549,1
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,751,True,8,10,5042,1,8,668,1,102,0.893129770992,91,22,0.241758241758,0.75,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,3,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.216480446927,0.00418994413408,0.00139664804469,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.548387096774,-1.0,8,1021,751,2562,400,0.189189189189,1,157,243,558,0.11122340971,219,11,0,230,9,208,12,0.040509378935,21,9477,0,7381,22,3,16880,2096,0.0732817823974,63,0,1,1,1,0,0,0,0,0,0,1,1603,4805,9,1549,1
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,751,True,8,10,5042,1,8,668,1,102,0.969465648855,91,22,0.241758241758,0.75,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,3,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.216480446927,0.00418994413408,0.00139664804469,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.548387096774,-1.0,8,1021,751,2562,400,0.189189189189,1,157,243,558,0.11122340971,219,11,0,230,9,208,12,0.040509378935,21,9477,0,7381,22,3,16880,2096,0.0732817823974,63,0,1,1,1,0,0,0,0,0,0,1,1603,4805,9,1549,1
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/DefaultToStringStyleTest.java,751,True,8,10,5042,1,8,668,1,102,0.81679389313,91,22,0.241758241758,0.75,8,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,3,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.216480446927,0.00418994413408,0.00139664804469,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.548387096774,-1.0,8,1021,751,2562,400,0.189189189189,1,157,243,558,0.11122340971,219,11,0,230,9,208,12,0.040509378935,21,9477,0,7381,22,3,16880,2096,0.0732817823974,63,0,1,1,1,0,0,0,0,0,0,1,1603,4805,9,1549,1
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,751,True,46,49,5042,12,8,668,5,102,0.25045045045,913,72,0.078860898138,0.478260869565,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,31,STYLE,0.00187265917603,BC_UNCONFIRMED_CAST,20,3,1,0.216480446927,0.0432960893855,0.00139664804469,1.0,1.0,0.0,0.262295081967,0.71258793893,1.0,0.0168539325843,0.147940074906,0.71258793893,-0.548387096774,-0.806451612903,15,1021,751,2562,400,0.0206002902019,1,157,243,558,0.11122340971,942,17,0,959,15,925,15,0.0670189845998,30,9477,0,7381,22,0,16880,2096,0.0732817823974,32,0,1,1,1,0,0,0,0,0,0,1,1572,4805,9,1549,0
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,751,True,16,49,5042,12,0,668,1,102,0.544144144144,913,72,0.078860898138,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,155,31,STYLE,0.25468164794,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.216480446927,0.0432960893855,0.00279329608939,-1.0,0.264705882353,0.0081098615917,0.262295081967,0.71258793893,-0.470588235294,0.0168539325843,0.147940074906,0.71258793893,-0.548387096774,-0.806451612903,15,1021,751,2562,400,0.0206002902019,1,157,243,558,0.11122340971,942,17,0,959,15,925,15,0.0670189845998,30,9477,0,7381,22,0,16880,2096,0.0732817823974,32,0,1,1,1,0,0,0,0,0,0,1,1572,4805,9,1549,1
