F72,F54,Name,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3,org/apache/commons/lang3/ClassUtilsTest.java,1117,True,0,55,17815,28,4,1742,1,120,0.222585924714,969,105,0.108359133127,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,26,STYLE,0.0016077170418,RI_REDUNDANT_INTERFACES,20,3,0,0.470507544582,0.0356652949246,0.0,0.0,0.0,0.0,0.209439528024,0.689900177221,-1.0,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-0.615384615385,24,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,1599,47,14,1660,0,1552,0,0.192373178601,0,43260,0,24395,1303,0,68958,18865,0.143293687454,77,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1410,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/EnumUtilsTest.java,1117,True,3,36,17815,3,8,1742,1,120,0.11590296496,296,27,0.0912162162162,0.666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,2,0.470507544582,0.00548696844993,0.00274348422497,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,12,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,301,43,9,353,0,258,0,0.11905732127,0,43260,0,24395,1303,0,68958,18865,0.143293687454,154,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1487,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/EnumUtilsTest.java,1117,True,4,36,17815,3,0,1742,1,120,0.722371967655,296,27,0.0912162162162,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,STYLE,0.254019292605,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.470507544582,0.00548696844993,0.00137174211248,-1.0,0.170886075949,0.00616017499983,0.209439528024,0.689900177221,-0.658227848101,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,0,153,187,1487,1801,0.0,39,752,1049,2592,0.0653394100424,301,43,9,353,0,258,0,0.11905732127,0,43260,0,24395,1303,0,68958,18865,0.143293687454,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1487,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/EnumUtilsTest.java,1117,True,4,36,17815,3,0,1742,1,120,0.738544474394,296,27,0.0912162162162,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,STYLE,0.254019292605,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.470507544582,0.00548696844993,0.00137174211248,-1.0,0.170886075949,0.00616017499983,0.209439528024,0.689900177221,-0.658227848101,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,5,420,530,1754,1801,0.0,39,752,1049,2592,0.0653394100424,301,43,9,353,0,258,0,0.11905732127,0,43260,0,24395,1303,0,68958,18865,0.143293687454,154,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1487,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/EnumUtilsTest.java,1117,True,3,36,17815,3,8,1742,1,120,0.11590296496,296,27,0.0912162162162,0.666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.470507544582,0.00548696844993,0.00274348422497,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,12,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,301,43,9,353,0,258,0,0.11905732127,0,43260,0,24395,1303,0,68958,18865,0.143293687454,154,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1487,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/LocaleUtilsTest.java,1117,True,8,21,17815,1,8,1742,4,120,0.126605504587,372,131,0.352150537634,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.00274348422497,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,12,1228,1117,2562,1801,0.27950310559,39,752,1049,2592,0.0653394100424,935,26,0,961,0,909,45,0.0636873521566,45,43260,0,24395,1303,45,68958,18865,0.143293687454,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1334,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/LocaleUtilsTest.java,1117,True,3,21,17815,1,8,1742,1,120,0.110091743119,372,131,0.352150537634,0.666666666667,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,STYLE,0.0418006430868,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,2,0.470507544582,0.00274348422497,0.00274348422497,-1.0,0.0384615384615,0.00160792384873,0.209439528024,0.689900177221,-0.923076923077,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-1.0,12,1228,1117,2562,1801,0.27950310559,39,752,1049,2592,0.0653394100424,935,26,0,961,0,909,45,0.0636873521566,45,43260,0,24395,1303,45,68958,18865,0.143293687454,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1334,4805,1,1334,1
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,4,33,17815,5,0,1742,1,120,0.772575250836,406,116,0.285714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,PERFORMANCE,0.0048231511254,DM_STRING_CTOR,18,2,1,0.470507544582,0.0137174211248,0.00137174211248,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-0.8,2,149,150,1483,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1466,4805,1,1334,1
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,4,33,17815,5,0,1742,1,120,0.85618729097,406,116,0.285714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,PERFORMANCE,0.0048231511254,DM_STRING_CTOR,18,2,1,0.470507544582,0.0137174211248,0.00137174211248,1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-0.8,1,148,130,1482,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1466,4805,1,1334,0
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,8,33,17815,5,8,1742,4,120,0.0936454849498,406,116,0.285714285714,0.625,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.0137174211248,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-0.8,6,259,418,1593,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1466,4805,1,1334,1
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,13,33,17815,5,0,1742,1,120,0.610367892977,406,116,0.285714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,STYLE,0.254019292605,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.470507544582,0.0137174211248,0.00137174211248,-1.0,0.170886075949,0.00616017499983,0.209439528024,0.689900177221,-0.658227848101,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-0.8,8,446,533,1780,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1466,4805,1,1334,1
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,4,33,17815,5,0,1742,1,120,0.209030100334,406,116,0.285714285714,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,STYLE,0.254019292605,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.470507544582,0.0137174211248,0.00137174211248,-1.0,0.170886075949,0.00616017499983,0.209439528024,0.689900177221,-0.658227848101,0.016077170418,0.106109324759,0.689900177221,-0.562682215743,-0.8,23,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1466,4805,1,1334,1
1512,org/apache/commons/lang3,org/apache/commons/lang3/ObjectUtilsTest.java,289,True,13,33,17815,5,0,1742,1,120,0.135451505017,406,116,0.285714285714,1.0,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,10,BAD_PRACTICE,0.0064308681672,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,19,3,1,0.470507544582,0.0137174211248,0.00137174211248,-1.0,0.0,0.0,0.184210526316,0.562589058742,-1.0,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-0.8,24,3471,3818,4805,1801,0.0,39,752,1049,2592,0.0653394100424,300,21,0,321,0,279,0,0.0947117072717,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1466,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/RandomStringUtilsTest.java,1117,True,14,12,17815,1,0,1742,3,120,0.975069252078,268,65,0.242537313433,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,PERFORMANCE,0.024115755627,DM_NUMBER_CTOR,18,2,1,0.470507544582,0.00274348422497,0.00137174211248,-1.0,0.333333333333,0.0185185185185,0.420168067227,0.255838592773,-0.333333333333,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,-1.0,4,238,418,1572,1801,0.0,39,752,1049,2592,0.0653394100424,313,29,0,342,0,284,0,0.0470138779491,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1466,4805,1,1334,1
2562,org/apache/commons/lang3,org/apache/commons/lang3/RandomStringUtilsTest.java,1117,True,8,12,17815,1,8,1742,4,120,0.113573407202,268,65,0.242537313433,0.25,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,2,BAD_PRACTICE,0.048231511254,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,0.470507544582,0.00274348422497,0.00137174211248,-1.0,0.166666666667,0.00661375661376,0.184210526316,0.562589058742,-0.666666666667,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,-1.0,11,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,313,29,0,342,0,284,0,0.0470138779491,0,43260,0,24395,1303,0,68958,18865,0.143293687454,133,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1466,4805,1,1334,1
2289,org/apache/commons/lang3,org/apache/commons/lang3/RangeTest.java,889,True,0,25,17815,4,0,1742,1,120,0.189473684211,266,47,0.176691729323,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,BAD_PRACTICE,0.0016077170418,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,0.470507544582,0.00548696844993,0.00137174211248,-1.0,0.0,0.0,0.184210526316,0.562589058742,-1.0,0.0016077170418,0.0225080385852,0.562589058742,-0.562682215743,0.5,12,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,538,51,0,589,0,487,0,0.0703820791022,0,43260,0,24395,1303,0,68958,18865,0.143293687454,175,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1508,4805,1,1334,1
2289,org/apache/commons/lang3,org/apache/commons/lang3/RangeTest.java,889,True,0,25,17815,4,16,1742,1,120,0.181578947368,266,47,0.176691729323,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,343,4,PERFORMANCE,0.0739549839228,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.470507544582,0.00548696844993,0.0,0.0,0.630434782609,0.0194155639572,0.420168067227,0.255838592773,0.260869565217,0.0016077170418,0.08038585209,0.255838592773,-0.562682215743,0.5,12,1228,1117,2562,1801,0.0,39,752,1049,2592,0.0653394100424,538,51,0,589,0,487,0,0.0703820791022,0,43260,0,24395,1303,0,68958,18865,0.143293687454,175,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1508,4805,1,1334,0
