F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-long,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-SSLSupport,F16-int,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-WebResource,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F7--,F7-/,F7-&=,F7-++,F7-|=,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-NA,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-boolean,F12-byte[],F12-String,F12-Comparator<Session>,F17-static,F17-final,F17-static-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-Thread,F2-NA,F2-ReentrantLock,F2-SimpleCharStream,F2-MBeanServer,F2-Buffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-Class<>,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.catalina.ha.context.ReplicatedContext.ReplApplContext,F6-java.io.BufferedReader,F6-org.apache.el.parser.PropertyNotFoundException,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-close,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-getBytes,F1-get,F1-execute,F1-append,F1-getConnection,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-ApplicationContext,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.OutputStream,F5-java.lang.Exception,F9-cluster,F9-encoding,F9-displayName,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-lastAccess,F9-size,F9-attributes,F9-servletClass,F9-jaasConfiguration,F9-view,F9-payload,F9-NA,F9-wrapper,F9-channel,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-InputStream,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-LambdaExpressionComparator,F8-JarInputStreamWrapper,F8-StandardWrapper,F8-ResultSetProxy,F8-GatherState<A>,F8-McastService,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-ContextService,F8-ChannelData,F8-AbstractReplicatedMap<K V>,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F11-START_DATA,F11-INSTANCE,F11-type,F11-fnmap,F11-class_name,F11-NA,F11-serialVersionUID,F11-comparator,F11-submittedCount,F11-hasHashCode,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
17995,org/apache/jasper,org/apache/jasper/JspCompilationContext.java,0,True,6,50,750,1,0,206,2,6,0.240766073871,490,152,0.310204081633,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,MALICIOUS_CODE,0.002,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,18,2,1,0.00765445598688,0.00109349371241,0.000546746856206,-1.0,0.0,0.0,0.251700680272,0.164239473184,-1.0,0.00266666666667,0.0466666666667,0.164239473184,-0.142857142857,0.0,56,12781,0,17995,2692,0.207738841975,1579,569,2123,4840,0.121579823018,771,161,48,980,161,610,771,0.207738841975,980,2692,48,569,1579,610,4840,2123,0.121579823018,881,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6268,17995,486,5873,open,open
17995,org/apache/jasper,org/apache/jasper/JspCompilationContext.java,0,True,22,50,750,1,8,206,4,6,0.160054719562,490,152,0.310204081633,0.318181818182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.00765445598688,0.00109349371241,0.000546746856206,1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.142857142857,0.0,56,12781,0,17995,2692,0.207738841975,1579,569,2123,4840,0.121579823018,771,161,48,980,161,610,771,0.207738841975,980,2692,48,569,1579,610,4840,2123,0.121579823018,881,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6268,17995,486,5873,close,close
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/AntCompiler.java,0,True,121,3,2711,3,12,526,23,152,0.485659655832,344,73,0.212209302326,0.793388429752,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,4,BAD_PRACTICE,0.0146666666667,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0442864953527,0.00218698742482,0.000546746856206,-1.0,0.0,0.0,0.260073260073,0.495061442194,-1.0,0.0133333333333,0.034,0.495061442194,-0.654320987654,-1.0,15,12781,0,17995,16847,0.153044541256,6788,2817,14030,26452,0.114667022483,45,19,207,271,19,26,45,0.153044541256,271,16847,207,2817,6788,26,26452,14030,0.114667022483,3944,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9333,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/AntCompiler.java,0,True,0,3,2711,3,0,526,1,152,0.608030592734,344,73,0.212209302326,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,4,I18N,0.0346666666667,DM_DEFAULT_ENCODING,19,1,1,0.0442864953527,0.00218698742482,0.000546746856206,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.002,0.0106666666667,0.0584959093235,-0.654320987654,-1.0,15,12781,0,17995,16847,0.153044541256,6788,2817,14030,26452,0.114667022483,45,19,207,271,19,26,45,0.153044541256,271,16847,207,2817,6788,26,26452,14030,0.114667022483,3944,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9333,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/AntCompiler.java,0,True,0,3,2711,3,0,526,1,152,0.676864244742,344,73,0.212209302326,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,4,I18N,0.0346666666667,DM_DEFAULT_ENCODING,19,1,1,0.0442864953527,0.00218698742482,0.000546746856206,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.002,0.0106666666667,0.0584959093235,-0.654320987654,-1.0,15,12781,0,17995,16847,0.153044541256,6788,2817,14030,26452,0.114667022483,45,19,207,271,19,26,45,0.153044541256,271,16847,207,2817,6788,26,26452,14030,0.114667022483,3944,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9333,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/AntCompiler.java,0,True,0,3,2711,3,0,526,1,152,0.703632887189,344,73,0.212209302326,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,4,I18N,0.0346666666667,DM_DEFAULT_ENCODING,19,1,1,0.0442864953527,0.00218698742482,0.000546746856206,-1.0,0.230769230769,0.0887573964497,0.322033898305,0.0584959093235,-0.538461538462,0.002,0.0106666666667,0.0584959093235,-0.654320987654,-1.0,15,12781,0,17995,16847,0.153044541256,6788,2817,14030,26452,0.114667022483,45,19,207,271,19,26,45,0.153044541256,271,16847,207,2817,6788,26,26452,14030,0.114667022483,3944,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9333,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,103,15,2711,1,8,526,21,152,0.178268251273,359,152,0.423398328691,0.0388349514563,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.0253333333333,DLS_DEAD_LOCAL_STORE,20,3,3,0.0442864953527,0.00492072170585,0.00164024056862,-1.0,0.131578947368,0.0036859976767,0.318359375,0.338486486508,-0.736842105263,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,82,15,2711,1,0,526,32,152,0.724957555178,359,152,0.423398328691,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.012,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,2,0.0442864953527,0.00492072170585,0.00109349371241,-1.0,0.666666666667,0.00716845878136,0.318359375,0.338486486508,0.333333333333,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,39,15,2711,1,16,526,13,152,0.619694397284,359,152,0.423398328691,0.333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.0442864953527,0.00492072170585,0.00109349371241,0.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,19,10498,0,15712,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,close,close
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,17,15,2711,1,12,526,5,152,0.969439728353,359,152,0.423398328691,0.235294117647,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0442864953527,0.00492072170585,0.000546746856206,1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,close,close
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,18,15,2711,1,12,526,5,152,0.932088285229,359,152,0.423398328691,0.277777777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.048,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0442864953527,0.00492072170585,0.000546746856206,1.0,0.527777777778,0.00803962564715,0.318359375,0.338486486508,0.0555555555556,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,close,close
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,103,15,2711,1,0,526,21,152,0.448217317487,359,152,0.423398328691,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.054,REC_CATCH_EXCEPTION,17,2,3,0.0442864953527,0.00492072170585,0.00164024056862,-1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,open,open
17995,org/apache/jasper/compiler,org/apache/jasper/compiler/Compiler.java,0,True,103,15,2711,1,0,526,21,152,0.448217317487,359,152,0.423398328691,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,9,STYLE,0.054,REC_CATCH_EXCEPTION,20,3,3,0.0442864953527,0.00492072170585,0.00164024056862,-1.0,0.185185185185,0.00486747201204,0.318359375,0.338486486508,-0.62962962963,0.0146666666667,0.0946666666667,0.338486486508,-0.654320987654,-0.333333333333,36,12781,0,17995,16847,0.135343960564,6788,2817,14030,26452,0.114667022483,477,84,18,579,84,393,477,0.135343960564,579,16847,18,2817,6788,393,26452,14030,0.114667022483,323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5710,17995,37,5424,open,open
