F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Comparable<String>,F16-String[],F16-Comparable<Boolean>,F16-Map<String String>,F16-List<ObjectName>,F16-SkipResult,F16-Object,F16-PreparedStatement,F16-NA,F16-void,F16-int,F16-SocketState,F16-boolean,F16-Comparable<Date>,F16-ELContextImpl,F16-String,F16-Method,F16-JspApplicationContext,F16-Void,F16-Response[],F3-NA,F3-Session,F3-Integer,F3-Class,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F7--,F7-&=,F7-++,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-HashMap<String Method>,F12-Future<Integer>,F12-NA,F12-boolean,F12-A,F12-byte[],F12-Comparator<Session>,F12-AtomicInteger,F12-TemplatePathMatchComparator,F12-ByteBuffer[],F12-StringManager,F17-static,F17-static-final,F17-final,F17-NA,F2-StringBuilder,F2-InstanceKeyDataSource,F2-ELParser,F2-NA,F2-SimpleCharStream,F2-ByteArrayOutputStream,F2-MBeanServer,F2-Properties,F2-Set<URL>,F2-Connection,F2-String,F2-JDBCStore,F2-AccessibleObject,F2-CharArrayWriter,F2-Class<>,F2-Long,F2-System,F2-Map<String LockRecord>,F2-Statement,F2-File,F6-NA,F6-java.lang.Long,F6-org.apache.jasper.compiler.JspConfig.JspProperty,F6-java.io.InputStreamReader,F6-java.io.EOFException,F6-java.io.FileInputStream,F6-org.apache.catalina.authenticator.jaspic.provider.TomcatAuthConfig,F6-org.apache.el.parser.Token,F6-java.io.PrintStream,F6-java.net.URL,F6-java.lang.Float,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.tomcat.util.net.TLSClientHelloExtractor,F6-org.apache.tomcat.jni.Library,F6-java.util.Date,F6-java.lang.Double,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-invoke,F1-ReInit,F1-delete,F1-NA,F1-jj_ntk,F1-prepareStatement,F1-jj_consume_token,F1-getString,F1-setAccessible,F1-longValue,F1-get,F1-execute,F1-append,F1-equals,F1-openNodeScope,F1-getProperty,F1-put,F1-currentTimeMillis,F1-toString,F1-list,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.util.logging.Logger,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-javax.management.MBeanFeatureInfo,F5-java.io.IOException,F5-java.io.OutputStream,F5-java.lang.Exception,F9-header,F9-cluster,F9-encoding,F9-displayName,F9-username,F9-accessed,F9-sessionIdCol,F9-sessionAppCol,F9-locks,F9-attribute,F9-lastAccess,F9-size,F9-servletClass,F9-jaasConfiguration,F9-NA,F9-wrapper,F9-serverAuthConfig,F9-uniqueId,F9-membershipService,F9-message,F10-NA,F10-true,F19-NA,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-Integer,F4-boolean,F4-Constructor,F4-long,F4-E,F4-PreparedStatement,F4-LockRecord,F4-Token,F4-Connection,F4-Object,F4-byte[],F4-File,F4-void,F4-StringBuilder,F4-String,F4-int,F4-CharArrayWriter,F4-Method,F8-AccessLogValve,F8-StandardContext,F8-StandardWrapper,F8-AbstractCatalinaTask,F8-ResultSetProxy,F8-StatementEntry,F8-TomcatAuthConfigProvider,F8-MapMessage,F8-JAASRealm,F8-HostManagerServlet,F8-SingleSignOnEntry,F8-ContextService,F8-ChannelData,F8-CoordinationEvent,F8-JDBCStore,F8-NA,F8-FaultyMember,F8-ObjectReader,F8-ChannelCoordinator,F8-ResponseHeaderElement,F11-START_DATA,F11-length,F11-NA,F11-comparator,F11-submittedCount,F11-integer,F11-offset,F11-hasHashCode,F11-attachment,F11-buffers,F11-INSTANCE,F11-type,F11-fnmap,F11-serialVersionUID,F11-sm,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,F74,F73,F84,F146,category,status
11770,org/apache/catalina/valves,org/apache/catalina/valves/StuckThreadDetectionValve.java,1546,True,26,14,1039,4,8,223,5,82,0.466042154567,267,102,0.38202247191,0.307692307692,21,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,STYLE,0.0499653018737,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.0227790432802,0.000569476082005,0.000569476082005,-1.0,0.472222222222,0.00803962564715,0.207818930041,0.219113214619,-0.0555555555556,0.0117973629424,0.0603747397641,0.219113214619,-1.0,-1.0,9,9044,1546,11770,47,0.0,44,12,35,103,0.0408227988961,16,19,238,273,0,-3,0,0.149334975191,0,5540,0,2818,1774,0,10132,2722,0.121879513781,2034,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4759,17995,221,2946,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.435114503817,186,45,0.241935483871,0.340909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.450381679389,186,45,0.241935483871,0.340909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.465648854962,186,45,0.241935483871,0.340909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.515267175573,186,45,0.241935483871,0.840909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.480916030534,186,45,0.241935483871,0.659090909091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.492366412214,186,45,0.241935483871,0.659090909091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,44,14,169,5,12,113,10,20,0.503816793893,186,45,0.241935483871,0.659090909091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.00555170020819,UC_USELESS_OBJECT,17,2,7,0.00911161731207,0.00455580865604,0.00398633257403,-1.0,0.125,0.00352822580645,0.207818930041,0.219113214619,-0.75,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteCond.java,890,True,58,14,169,5,0,113,13,20,0.137404580153,186,45,0.241935483871,1.0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,STYLE,0.0124913254684,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00911161731207,0.00455580865604,0.000569476082005,-1.0,0.5,0.00806451612903,0.207818930041,0.219113214619,0.0,0.0117973629424,0.0603747397641,0.219113214619,-0.625,-1.0,4,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,226,6,0,232,0,220,0,0.225915555818,0,1119,0,49,90,0,1258,1070,0.152050839678,1871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4596,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteRule.java,890,True,3,67,169,1,8,113,1,20,0.627819548872,327,161,0.492354740061,0.666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,MALICIOUS_CODE,0.0541290770298,EI_EXPOSE_REP,18,2,1,0.00911161731207,0.00113895216401,0.000569476082005,-1.0,0.115384615385,0.00785161583978,0.141221374046,0.123384717684,-0.769230769231,0.00346981263012,0.0222068008328,0.123384717684,-0.625,-1.0,1,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,7,6,80,93,0,1,0,0.135371179039,0,1119,0,49,90,0,1258,1070,0.152050839678,5858,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8584,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteRule.java,890,True,3,67,169,1,8,113,1,20,0.633458646617,327,161,0.492354740061,0.666666666667,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,MALICIOUS_CODE,0.0367800138793,EI_EXPOSE_REP2,18,2,1,0.00911161731207,0.00113895216401,0.000569476082005,-1.0,0.11320754717,0.00772243064874,0.141221374046,0.123384717684,-0.77358490566,0.00346981263012,0.0222068008328,0.123384717684,-0.625,-1.0,1,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,7,6,80,93,0,1,0,0.135371179039,0,1119,0,49,90,0,1258,1070,0.152050839678,5858,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8584,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteValve.java,890,True,185,14,169,1,0,113,40,20,0.630463576159,583,113,0.193825042882,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,BAD_PRACTICE,0.0381679389313,DE_MIGHT_IGNORE,16,2,4,0.00911161731207,0.00341685649203,0.00227790432802,0.0,0.418181818182,0.00695159386068,0.2156133829,0.523015664066,-0.163636363636,0.00971547536433,0.030534351145,0.523015664066,-0.625,0.0,12,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,666,31,1,698,0,635,0,0.22649490209,0,1119,0,49,90,0,1258,1070,0.152050839678,633,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3358,17995,527,3252,open,open
8587,org/apache/catalina/valves/rewrite,org/apache/catalina/valves/rewrite/RewriteValve.java,890,True,370,14,169,1,20,113,79,20,0.469536423841,583,113,0.193825042882,0.202702702703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,STYLE,0.0499653018737,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,4,0.00911161731207,0.00341685649203,0.00227790432802,0.0,0.472222222222,0.00803962564715,0.207818930041,0.219113214619,-0.0555555555556,0.0117973629424,0.0603747397641,0.219113214619,-0.625,0.0,12,5861,890,8587,6,0.0,0,3,3,9,0.0338345864662,666,31,1,698,0,635,0,0.22649490209,0,1119,0,49,90,0,1258,1070,0.152050839678,633,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3358,17995,527,3252,close,close
