F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-SSLSocket,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Set<String>,F16-SSTableWriter,F16-CompositeData,F16-Long,F16-MessageOut,F16-Collection<ColumnFamily>,F16-File,F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-TCompactProtocol,F3-rows.size(),F3-Row,F3-byte[],F3-boolean,F3-char,F3-pager.isExhausted(),F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-BitSet,F3-input,F7--,F7-/,F7---,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-*=,F7-*,F7-+,F7-^=,F12-long,F12-int,F12-FixedValueComparator,F12-Map<AbstractType ReversedType>,F12-NA,F12-boolean,F12-TField,F12-Logger,F12-UTF8Type,F12-String,F12-TimeUUIDType,F12-double,F12-Histogram,F12-FloatType,F12-List<AbstractType>,F12-TStruct,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F12-Comparator<IndexInfo>,F17-static,F17-final,F17-NA,F2-Class,F2-NA,F2-Map<String String>,F2-Random,F2-Integer,F2-SSLFactory,F2-Math,F2-CqlLexer,F2-PrintStream,F2-CliLexer,F2-Object,F2-String,F2-TreeSet<ByteBuffer>,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-CqlParser,F2-Boolean,F2-File,F6-java.util.Random,F6-java.io.RandomAccessFile,F6-NA,F6-java.lang.Long,F6-java.io.FileOutputStream,F6-org.apache.cassandra.db.marshal.InetAddressType,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-org.apache.cassandra.io.compress.CompressedSequentialWriter,F6-java.io.PrintStream,F6-org.apache.thrift.protocol.TCompactProtocol,F6-java.lang.IllegalStateException,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.File,F6-java.lang.String,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.Column,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-registerQuery,F1-size,F1-NA,F1-add,F1-getDeclaredField,F1-pushFollow,F1-write,F1-assertEquals,F1-println,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-match,F1-count,F1-createTempFile,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.concurrent.FutureTask,F5-AbstractType,F5-java.io.FilterOutputStream,F5-java.util.EventObject,F5-java.lang.Number,F5-AbstractCommutativeType,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.text.DateFormat,F9-meter,F9-id,F9-row_cache_size,F9-dataDir,F9-poolName,F9-description,F9-bloom_filter_fp_chance,F9-string,F9-key_cache_size,F9-bytes,F9-planId,F9-finalState,F9-keyspaceName,F9-dclocal_read_repair_chance,F9-NA,F9-path,F9-sessions,F9-keySpace,F9-columnFamilyName,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-List<ColumnDef>,F4-Raw,F4-byte[],F4-File,F4-void,F4-List,F4-int,F4-String,F4-Field,F4-BigInteger,F4-Class,F4-InetAddress,F4-byte,F8-ColumnFamilyMetricNameFactory,F8-CliClient,F8-MD5Digest,F8-StreamException,F8-KeyspaceMetricNameFactory,F8-NA,F8-StreamState,F8-ThreadPoolMetricNameFactory,F8-DifferencingCounter,F8-WriterThread,F8-MeasureableString,F8-CfDef,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-instances,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,category
6628,org/apache/cassandra/io/compress,org/apache/cassandra/io/compress/LZ4CompressorTest.java,778,True,6,6,1312,1,8,183,1,32,0.964285714286,55,17,0.309090909091,0.666666666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,BAD_PRACTICE,0.00252631578947,DMI_RANDOM_USED_ONLY_ONCE,14,1,1,0.0015873015873,0.000153609831029,5.12032770097e-05,-1.0,0.166666666667,0.00496031746032,0.715789473684,1.04075450828,-0.5,0.00505263157895,0.142315789474,1.04075450828,-0.612903225806,-1.0,2,3886,778,6628,573,0.0545625587959,12,178,395,763,0.0691840884289,58,58,0,116,58,0,0,0.0862243688288,58,1639,0,464,162,-58,2265,1175,0.0990591654595,347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3088,13775,11033,0,1
6628,org/apache/cassandra/io/compress,org/apache/cassandra/io/compress/LZ4CompressorTest.java,778,True,12,6,1312,1,8,183,1,32,0.559523809524,55,17,0.309090909091,0.25,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,STYLE,0.00463157894737,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.0015873015873,0.000153609831029,0.000102406554019,-1.0,0.272727272727,0.0068395554289,0.0985533453888,0.479462435416,-0.363636363636,0.00631578947368,0.0421052631579,0.479462435416,-0.612903225806,-1.0,2,3886,778,6628,573,0.0545625587959,12,178,395,763,0.0691840884289,58,58,0,116,58,0,0,0.0862243688288,58,1639,0,464,162,-58,2265,1175,0.0990591654595,347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3088,13775,11033,0,1
3720,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/AbstractSSTableSimpleWriter.java,230,True,0,13,6217,2,4,837,1,133,0.243523316062,116,55,0.474137931034,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,MALICIOUS_CODE,0.0113684210526,MS_SHOULD_BE_FINAL,16,1,0,0.00363543266769,5.12032770097e-05,0.0,0.0,0.222222222222,0.0157126823793,0.223529411765,0.211735125681,-0.555555555556,0.000421052631579,0.00757894736842,0.211735125681,-0.718309859155,-1.0,2,613,153,3355,984,0.0,347,539,445,1870,0.048738214782,59,33,2,94,0,26,0,0.0646747507055,0,10571,0,6723,1174,0,18468,3848,0.0797115449796,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,13775,4,2747,1
2897,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterClientTest.java,26,True,24,5,6217,2,8,837,3,133,0.943965517241,74,23,0.310810810811,0.354166666667,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,STYLE,0.00631578947368,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.00363543266769,5.12032770097e-05,5.12032770097e-05,-1.0,0.333333333333,0.00766283524904,0.0985533453888,0.479462435416,-0.266666666667,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-1.0,0,155,26,2897,984,0.297794117647,347,539,445,1870,0.048738214782,81,0,0,81,0,81,81,0.297794117647,81,10571,0,6723,1174,81,18468,3848,0.0797115449796,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,13775,4,2747,1
5250,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterTest.java,518,True,2,5,6217,5,0,837,1,133,0.992337164751,204,20,0.0980392156863,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,STYLE,0.00378947368421,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,20,3,1,0.00363543266769,0.000256016385049,5.12032770097e-05,-1.0,0.111111111111,0.00340570455513,0.0985533453888,0.479462435416,-0.777777777778,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-0.2,4,613,153,3355,984,0.0412087912088,347,539,445,1870,0.048738214782,278,5,0,283,5,273,10,0.1435958426,15,10571,0,6723,1174,5,18468,3848,0.0797115449796,157,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,13775,4,2747,1
5250,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterTest.java,518,True,2,5,6217,5,0,837,1,133,0.63601532567,204,20,0.0980392156863,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,STYLE,0.00631578947368,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.00363543266769,0.000256016385049,5.12032770097e-05,-1.0,0.333333333333,0.00766283524904,0.0985533453888,0.479462435416,-0.266666666667,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-0.2,6,832,203,3574,984,0.0412087912088,347,539,445,1870,0.048738214782,278,5,0,283,5,273,10,0.1435958426,15,10571,0,6723,1174,5,18468,3848,0.0797115449796,157,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,13775,4,2747,1
5250,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterTest.java,518,True,0,5,6217,5,12,837,1,133,0.613026819923,204,20,0.0980392156863,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,PERFORMANCE,0.0753684210526,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.00363543266769,0.000256016385049,0.0,0.0,0.675977653631,0.0146021243615,0.475268817204,0.324297194273,0.379888268156,0.00926315789474,0.0917894736842,0.324297194273,-0.718309859155,-0.2,12,2508,518,5250,984,0.0412087912088,347,539,445,1870,0.048738214782,278,5,0,283,5,273,10,0.1435958426,15,10571,0,6723,1174,5,18468,3848,0.0797115449796,157,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2897,13775,4,2747,0
5250,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterTest.java,518,True,0,5,6217,5,0,837,1,133,0.789272030651,204,20,0.0980392156863,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,STYLE,0.0244210526316,REC_CATCH_EXCEPTION,20,3,1,0.00363543266769,0.000256016385049,5.12032770097e-05,-1.0,0.224137931034,0.00599655582435,0.0985533453888,0.479462435416,-0.5,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-0.2,4,613,153,3355,984,0.0412087912088,347,539,445,1870,0.048738214782,278,5,0,283,5,273,10,0.1435958426,15,10571,0,6723,1174,5,18468,3848,0.0797115449796,157,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,13775,4,2747,1
5250,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/CQLSSTableWriterTest.java,518,True,0,5,6217,5,13,837,1,133,0.681992337165,204,20,0.0980392156863,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,PERFORMANCE,0.0269473684211,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.00363543266769,0.000256016385049,0.0,0.0,0.15625,0.0087890625,0.475268817204,0.324297194273,-0.6875,0.00926315789474,0.0917894736842,0.324297194273,-0.718309859155,-0.2,12,2508,518,5250,984,0.0412087912088,347,539,445,1870,0.048738214782,278,5,0,283,5,273,10,0.1435958426,15,10571,0,6723,1174,5,18468,3848,0.0797115449796,157,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2897,13775,4,2747,0
6274,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/Descriptor.java,707,True,0,17,6217,2,12,837,1,133,0.250803858521,186,86,0.462365591398,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,STYLE,0.0164210526316,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.00363543266769,5.12032770097e-05,0.0,0.0,0.025641025641,0.000861502187762,0.0985533453888,0.479462435416,-0.641025641026,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-1.0,40,5060,1046,7802,984,0.0,347,539,445,1870,0.048738214782,249,110,69,428,0,139,0,0.0824758579512,0,10571,0,6723,1174,0,18468,3848,0.0797115449796,314,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,3055,13775,4,2747,1
5134,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/IndexSummary.java,494,True,17,10,6217,2,12,837,5,133,0.397260273973,106,24,0.22641509434,0.294117647059,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,BAD_PRACTICE,0.00168421052632,RV_NEGATING_RESULT_OF_COMPARETO,16,2,1,0.00363543266769,5.12032770097e-05,5.12032770097e-05,-1.0,0.0,0.0,0.715789473684,1.04075450828,-1.0,0.00505263157895,0.142315789474,1.04075450828,-0.718309859155,-1.0,13,3471,697,6213,984,0.0669525871189,347,539,445,1870,0.048738214782,234,94,11,339,12,140,17,0.103286169699,33,10571,4,6723,1174,5,18468,3848,0.0797115449796,39,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,2780,13775,4,2747,1
2749,org/apache/cassandra/io/sstable,org/apache/cassandra/io/sstable/IndexSummaryBuilder.java,0,True,0,3,6217,2,12,837,1,133,0.882978723404,66,18,0.272727272727,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,STYLE,0.0164210526316,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,20,3,0,0.00363543266769,0.000102406554019,0.0,0.0,0.025641025641,0.000861502187762,0.0985533453888,0.479462435416,-0.641025641026,0.00631578947368,0.0421052631579,0.479462435416,-0.718309859155,-1.0,12,3471,697,6213,984,0.0838121303068,347,539,445,1870,0.048738214782,290,95,5,390,69,195,63,0.152873577128,132,10571,0,6723,1174,-6,18468,3848,0.0797115449796,10,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,2749,13775,4,2747,1
